5-6-32,0.774397471355
5-6-32-33,0.77419992098
5-6-32-35,0.77419992098
5-6-32-37,0.77419992098
5-6-18-32,0.77419992098
5-6-32-38,0.77419992098
5-6-32-34,0.774002370605
5-6-32-36,0.773804820229
5-6-21-32,0.773607269854
5-6-24-32,0.773409719478
5-6-34-37,0.769063611221
5-6-37-38,0.769063611221
5-6-21-34,0.768866060846
5-6-24-34,0.768866060846
5-6-18-34,0.76866851047
5-6-34-38,0.76866851047
5-6-21-37,0.76866851047
5-6-34,0.76866851047
5-6-34-36,0.768273409719
5-6-33-34,0.768075859344
5-6-33-38,0.767285657843
5-6-34-35,0.767285657843
5-6-37,0.767088107467
5-6-24-37,0.767088107467
5-6-18-38,0.767088107467
5-6-18-37,0.767088107467
5-6-18-35,0.766890557092
5-6-36-37,0.766890557092
5-6-35-36,0.766693006717
5-6-35-37,0.766693006717
5-6-36-38,0.766693006717
5-6-21-24,0.766100355591
5-6-18-21,0.766100355591
5-6-18-36,0.766100355591
5-6-18,0.766100355591
5-6-21,0.766100355591
5-6-36,0.765902805215
5-6-24-35,0.765902805215
5-6-24-36,0.765902805215
5-6-18-24,0.765902805215
5-6-21-38,0.765902805215
5-6-35,0.76570525484
5-6-33-35,0.76570525484
5-6-24-33,0.76570525484
5-6,0.76570525484
5-6-35-38,0.76570525484
5-6-24,0.76570525484
5-6-21-36,0.76570525484
5-6-21-35,0.76570525484
5-6-18-33,0.765507704465
5-6-33-36,0.765310154089
5-6-21-33,0.765310154089
5-6-33-37,0.765310154089
5-6-24-38,0.765112603714
5-6-38,0.765112603714
5-6-33,0.765112603714
6-18-33-34,0.762544448834
6-33-34,0.762544448834
6-34-35-36,0.762346898459
6-18-34-35,0.762346898459
6-24-33-34,0.762149348084
6-21-35-37,0.762149348084
6-21-33-36,0.761951797708
6-34-36,0.761951797708
6-24-34-36,0.761951797708
6-18-24-34,0.761951797708
6-21-36-37,0.761754247333
6-21-35-38,0.761754247333
6-18-34-37,0.761754247333
6-21-34-36,0.761754247333
6-18-34-36,0.761754247333
6-18-36,0.761556696958
6-33-36,0.761556696958
6-33-37,0.761556696958
6-18-35-36,0.761556696958
6-18-33-36,0.761556696958
6-36,0.761556696958
6-21-33-34,0.761556696958
6-24-36,0.761556696958
6-24-35-36,0.761556696958
6-24-33-37,0.761556696958
6-18-21-36,0.761556696958
6-21-35-36,0.761556696958
6-24-33-36,0.761556696958
6-35-36,0.761556696958
6-18-24-36,0.761556696958
6-35-37,0.761359146582
6-18-35-37,0.761359146582
6-18-33-37,0.761359146582
6-21-34,0.761359146582
6-24-35-37,0.761359146582
6-18-34,0.761359146582
6-24-34,0.761359146582
6-18-21-37,0.761359146582
6-21-36,0.761359146582
6-34,0.761359146582
6-33-34-36,0.761359146582
6-18-37,0.761161596207
6-21-37,0.761161596207
6-21-34-38,0.761161596207
6-18-24-37,0.761161596207
6-21-24-33,0.761161596207
6-18-21-35,0.761161596207
6-33-34-38,0.761161596207
6-34-37-38,0.761161596207
6-21-33,0.761161596207
6-34-35-38,0.761161596207
6-34-35-37,0.761161596207
6-33-34-37,0.761161596207
6-33-34-35,0.761161596207
6-35-36-38,0.761161596207
6-35-37-38,0.761161596207
6-32-34-35,0.761161596207
6-21-24-36,0.760964045832
6-18-36-37,0.760964045832
6-24-33-35,0.760964045832
6-21-32-34,0.760964045832
6-34-35,0.760964045832
6-34-36-37,0.760964045832
6-21-33-37,0.760964045832
6-21-37-38,0.760964045832
6-21-35,0.760964045832
6-21-24,0.760964045832
6-21-33-35,0.760964045832
6-24-34-38,0.760964045832
6-33-35,0.760964045832
6-24,0.760964045832
6-21-33-38,0.760964045832
6-18-24,0.760964045832
6-21-24-35,0.760964045832
6-21-24-37,0.760964045832
6-18-21-33,0.760964045832
6-24-34-35,0.760964045832
6-21,0.760766495456
6-18-21,0.760766495456
6-21-34-35,0.760766495456
6-21-34-37,0.760766495456
6-34-36-38,0.760766495456
6-35-36-37,0.760766495456
6-18-21-34,0.760766495456
6,0.760766495456
6-18-21-24,0.760766495456
6-24-37,0.760766495456
6-33-35-36,0.760766495456
6-34-38,0.760766495456
6-33-36-37,0.760766495456
6-24-35-38,0.760568945081
6-21-24-34,0.760568945081
6-18-32-35,0.760568945081
6-18-33-35,0.760568945081
6-18,0.760568945081
6-35-38,0.760568945081
6-18-32-37,0.760568945081
6-18-36-38,0.760568945081
6-24-34-37,0.760568945081
6-36-37,0.760568945081
6-18-34-38,0.760568945081
6-18-33-38,0.760568945081
6-18-32-34,0.760568945081
6-24-32-35,0.760568945081
6-33-35-37,0.760568945081
6-32-35,0.760568945081
6-34-37,0.760568945081
6-37,0.760568945081
6-18-35-38,0.760568945081
6-24-36-37,0.760568945081
6-32-33-34,0.760371394706
6-24-33,0.760371394706
6-32-37,0.760371394706
6-37-38,0.760371394706
6-21-32-33,0.760371394706
6-18-37-38,0.760371394706
6-24-36-38,0.760371394706
6-18-35,0.760371394706
6-18-24-33,0.760371394706
6-33-37-38,0.760371394706
6-18-33,0.760371394706
6-24-33-38,0.760371394706
6-33,0.760371394706
6-36-37-38,0.760371394706
6-18-24-35,0.760371394706
6-36-38,0.760371394706
6-24-32-37,0.760371394706
6-18-38,0.760371394706
6-32-34,0.76017384433
6-32-34-36,0.76017384433
6-21-32-38,0.76017384433
6-38,0.76017384433
6-24-35,0.76017384433
6-24-37-38,0.76017384433
6-32-34-38,0.76017384433
6-35,0.76017384433
6-32-33,0.76017384433
6-24-32-34,0.76017384433
6-33-36-38,0.76017384433
6-33-38,0.76017384433
6-18-21-38,0.759976293955
6-32-33-38,0.759976293955
6-18-32-36,0.759976293955
6-21-32,0.759976293955
6-21-38,0.759976293955
6-32-36-37,0.759976293955
6-32-34-37,0.759976293955
6-21-36-38,0.759976293955
6-24-38,0.759976293955
6-33-35-38,0.75977874358
6-21-32-36,0.75977874358
6-32,0.75977874358
6-24-32-33,0.75977874358
6-24-32,0.75977874358
6-32-35-36,0.75977874358
6-18-32-38,0.75977874358
6-18-32,0.75977874358
6-21-24-38,0.75977874358
6-32-33-35,0.75977874358
6-18-24-38,0.75977874358
6-21-32-35,0.75977874358
6-21-32-37,0.75977874358
6-18-32-33,0.75977874358
6-24-32-38,0.759581193204
6-32-37-38,0.759581193204
6-32-35-37,0.759581193204
6-21-24-32,0.759581193204
6-32-33-36,0.759581193204
6-18-21-32,0.759383642829
6-32-36,0.759383642829
6-32-33-37,0.759383642829
6-32-38,0.759383642829
6-32-35-38,0.759383642829
6-24-32-36,0.759383642829
6-32-36-38,0.759186092454
6-18-24-32,0.759186092454
5-33-34-35,0.755827736073
5-33-35-36,0.755630185697
5-35-36,0.755235084947
5-21-35-36,0.755037534571
5-24-33-36,0.755037534571
5-35-37,0.755037534571
5-21-24-35,0.755037534571
5-24-34-37,0.754839984196
5-35-36-37,0.754839984196
5-24-35,0.754839984196
5-18-33-35,0.754642433821
5-36-37,0.754642433821
5-34-35-36,0.754642433821
5-34-35-37,0.754444883445
5-21-35,0.754444883445
5-24-36-37,0.754444883445
5-33-35,0.754444883445
5-24-34-36,0.754444883445
5-33-36-37,0.754444883445
5-21-35-37,0.754444883445
5-18-35-36,0.75424733307
5-33-35-37,0.75424733307
5-18-24-36,0.75424733307
5-35,0.75424733307
5-33-37,0.75424733307
5-37,0.754049782695
5-21-33-36,0.754049782695
5-21-24-36,0.754049782695
5-35-37-38,0.754049782695
5-24-36,0.754049782695
5-24-33-38,0.753852232319
5-21-33-37,0.753852232319
5-24-35-36,0.753852232319
5-21-24-38,0.753852232319
5-21-36-37,0.753852232319
5-24-35-37,0.753852232319
5-24-34-38,0.753852232319
5-18-21-36,0.753852232319
5-18-24-38,0.753852232319
5-21-33-38,0.753654681944
5-18-35,0.753654681944
5-34-35-38,0.753654681944
5-21-33-35,0.753654681944
5-32-35-36,0.753654681944
5-18-21-35,0.753654681944
5-21-37,0.753654681944
5-24-37-38,0.753654681944
5-18-36-37,0.753654681944
5-33-36-38,0.753457131569
5-21-35-38,0.753457131569
5-33-34-36,0.753457131569
5-33-36,0.753457131569
5-21-36,0.753457131569
5-34-36-38,0.753457131569
5-33-35-38,0.753457131569
5-36,0.753457131569
5-24-33-35,0.753457131569
5-36-37-38,0.753259581193
5-18-36-38,0.753259581193
5-34-36,0.753259581193
5-24-38,0.753259581193
5-38,0.753259581193
5-34-36-37,0.753259581193
5-34-37,0.753259581193
5-18-34-35,0.753259581193
5-33-38,0.753062030818
5-18-35-37,0.753062030818
5-21-34-35,0.753062030818
5-34-37-38,0.753062030818
5-21-36-38,0.753062030818
5-34-35,0.753062030818
5-18-24-35,0.753062030818
5-33-34-37,0.753062030818
5-18-35-38,0.753062030818
5-24,0.752864480443
5-18-21-24,0.752864480443
5-18-33-37,0.752864480443
5-18-34-36,0.752864480443
5-18-36,0.752864480443
5-18-33-38,0.752864480443
5-36-38,0.752864480443
5-21-24,0.752864480443
5-18-34-38,0.752864480443
5-24-33,0.752864480443
5-18-24,0.752864480443
5-21-34-37,0.752864480443
5-18-24-34,0.752864480443
5-18-34-37,0.752864480443
5-18-24-37,0.752864480443
5-24-37,0.752666930067
5-21-24-33,0.752666930067
5-32-35,0.752666930067
5-24-34,0.752666930067
5-21-32-35,0.752666930067
5-18-37,0.752666930067
5-35-36-38,0.752666930067
5-21-34-36,0.752666930067
5-21-24-34,0.752666930067
5-21-24-37,0.752666930067
5-18-24-33,0.752666930067
5-21-37-38,0.752666930067
5-24-33-37,0.752666930067
5-21-34-38,0.752666930067
5-34-38,0.752666930067
5-37-38,0.752666930067
5-18-38,0.752469379692
5-18-21-34,0.752469379692
5-35-38,0.752469379692
5-32-36-38,0.752469379692
5-33-34,0.752469379692
5-18-33-34,0.752469379692
5-18-34,0.752469379692
5-32-34-35,0.752271829316
5-18-37-38,0.752271829316
5-33-37-38,0.752271829316
5-33,0.752271829316
5-24-34-35,0.752271829316
5-18-21-37,0.752271829316
5-24-33-34,0.752271829316
5-33-34-38,0.752271829316
5-18-21-38,0.752074278941
5,0.752074278941
5-32-33-35,0.752074278941
5-18-33-36,0.752074278941
5-21-33,0.751876728566
5-18-21,0.751876728566
5-18-32-35,0.751876728566
5-21-34,0.751876728566
5-18-33,0.751876728566
5-34,0.75167917819
5-18-21-33,0.75167917819
5-18,0.75167917819
5-24-36-38,0.75167917819
5-21-33-34,0.75167917819
5-32-37-38,0.75167917819
5-21-38,0.75167917819
5-18-32-33,0.751481627815
5-24-32-38,0.751481627815
5-32-33-37,0.751481627815
5-21,0.751481627815
5-32-35-37,0.75128407744
5-32-35-38,0.75128407744
5-21-32-38,0.751086527064
5-32-34-38,0.751086527064
5-18-32-38,0.750888976689
5-24-32-35,0.750888976689
5-24-35-38,0.750888976689
5-32-33-38,0.750888976689
