5-6,0.758403361345
6-24,0.75664893617
6-21,0.755129179331
6-15,0.754749240122
6-18,0.754369300912
6,0.754179331307
6-14,0.753989361702
5,0.737681436211
5-21,0.737394957983
5-14,0.737203972498
5-24,0.736631016043
5-18,0.735867074102
5-15,0.735867074102
14-15,0.723214285714
14-18,0.682750759878
14,0.67657674772
14-24,0.676291793313
14-21,0.675151975684
15-18,0.657484802432
21-24,0.642097264438
18-24,0.640577507599
15-24,0.632978723404
24,0.628419452888
18-21,0.621580547112
18,0.620915653495
15-21,0.57617781155
21,0.574658054711
15,0.508168693009
